review_id,visit_id,review
2343,8194,"Ma fille a été hospitalisé pendant deux semaine!elle a été prise en charge très rapidement. Le Personnels de cette hôpital :professionnel,a l'écoute ❤️extraordinaires même l'équipe de nettoyage."
2344,6310,"Ouf! Quand je suis ici pour mes enfants, ils y ont toujours eu une excellente expérience malgré que les lieux puissent être déroutants et lugubres. Il y aura toujours des rénovations, mais les années passent et je trouve que cette hôpital s'embellit constamment. Ça me touche énormément au cœur, chaque fois que je passe le tourniquet."
2345,6999,"Ma fille est née là bas. Les conditions étaient excellentes. Beaucoup de professionnalisme et un personnel avenant.Hier soir ma fille s'est blessé. Moins d'une heure plutard a été prise à charge, …"
2346,3996,"Rapidité de prise en charge pour un poupon en détresse respiratoire. Dieu merci et respect aux infirmières, étudiants et médecins vues lors de notre visite. Nous avons fait la salle d'observation de l'urgence, une chambre en pédiatrie et …"
2347,7815,"Le meilleur hôpital pour les enfants. Les infirmières et médecins savent s’y prendre avec eux (et avec les parents inquiets). Le bâtiment est bien entretenu, c’est facile de s’y retrouver. La décoration est ludique, les salles sont adaptées …"
2348,4713,Hôpital pour enfants par excellence au Québec... Merci à tous les généreux donateurs...
2349,3307,"S.V.P. Allez pas là pour le nez en rhumer de votre petit à moins d'un sérieux doute ou de complications mais pour tout autres problèmes reliés à la santé qui demanderaient l'avis ou l'intervention d'un spécialiste de l'enfance , Ste-Justine devrait être votre premiere destination pour les jeunes ."
2350,1259,Le meilleur endroit où aller quand votre bébé est malade. Toujours servis de façon courtois et c'est beaucoup plus rapide qu'un hôpital normal.
2351,6236,Superbe service.Ma fille est rentré ce matin pour des douleurs au ventre et on la pris en charge immédiatement. …
2352,9356,Les belles rien d'innovations suffisamment fort
2353,7570,Les chambres du nouveau pavillon sont magnifiques.
2354,6353,"If you have an 8:00AM appt I suggest you arrive for 645, get your hospital card if you don't have one, check in, (my kid had fracture so needed a f/u x ray) then you go back and wait to see Dr. By then there is a hoard of ppl in waiting …"
2355,3181,"If I would have a choice of 0 stars or negative, I would go for it. Waiting time is over 10 hours with only 4-5 patients in front of me. Almost 5 hours they did not call anybody. Last time I was here the doctor probably put the wrong diagnosis and did not even look at my child, they just sent me a student to ask questions."
2356,9886,"Love Quebec's Hospitals, especially children's hospitals, very nice staff, nurses and doctors. Thank you! 🙏"
2357,4331,Best hospital ever they have the fastest surgery’s that only last up to 4hours they get u water like sonic they are so fast and good with service my room was room 7115
2358,1670,Best hospital ever for our little ones! So many little things make all the difference in our babie's experience. It makes their healing so much better and faster.
2359,2241,"They show labs to the kids, good time"
2360,1652,
2361,8684,
2362,5300,
2363,5810,
2364,1427,
2365,5334,
2366,3803,
2367,9235,
2368,1711,
2369,9755,
2370,1674,
2371,9978,
2372,1002,
2373,8846,
2374,4340,
2375,2600,
2376,5990,
2377,1764,
2378,2795,
2379,3010,
2380,5227,
2381,4718,
2382,7548,Je tiens à exprimer ma déception quant à mon expérience récente à votre hôpital. J'ai été profondément troublé par le temps d'attente excessif et le manque de volonté des employés à fournir une assistance efficace. Leur attitude défaitiste …
2383,5922,Je suis allé•e ici en marchant au centre ville. J’ai dû trouver une toilette 🚽. Il y a des toilettes singles et accessibles au deuxième étages. J’ai trouvé aucune toilettes au première étage mai peut-être je les ai manqué. On peut se …
2384,1981,"Un service horrible pour un homme de 89 ans.  Apres un operation à la vessie et epidural, on lui ordonne de sen aller. On lui donne rien à manger. Les infirmières jasent sans arret et foutent rien. …"
2385,9367,"Un personnel courtois et très professionnel.Mais 2h d'attente pour être pris en charge en urgence. Tout pouvait arriver entre temps, heureusement! …"
2386,4764,Au urgence il y a 80% d'itinérants la nuit. J'ai vécu la pire histoire d'horreur avec ma maman. Ma mère c'est cassé 2 chevilles personne à voulu la mettre dans une civières. Il avait pas de proposer pour l'aider aller au toilette nous avons été 24 h au urgence en souffrance. Horrible je peux pas croire qu'une hôpital neuve est rien ....
2387,4642,"En tant que Québécois dans l'âme je suis fier de ce joyaux qui poursuit la route de l'ancien hôpital St Luc et bien sur le fameux hôtel Dieu.Mes confrères de construction l'on bâtis, solide et pour nous et nos enfants et nos descendants futur."
2388,5206,"Merci au CHUM. C'est la première fois que j'ai une expérience si positive dans un hôpital. J'ai été pris en charge dès mon arrivée. On m'a pris au sérieux par rapport aux symptômes, et par rapport à ce que je disais. J'ai vite vu un médecin. Tout le personnel était très gentil et attentif. Un très bon hôpital!"
2389,6714,Je tiens à remercier le Centre Hospitalier de Montréal pour les soins exceptionnels que j'ai reçus de leur part. Le médecin qui m'a traité a été incroyablement attentionné et compétent. Il a pris le temps de m'expliquer mon diagnostic et …
2390,8658,I will try to be objective.Une femme qui travaille à l’urgence …
2391,5165,"Ma femme a accouché dans cet hôpital le mois dernier et nous avons été super bien traité par de très bon médecins et du super personnel infirmier, préposé etc. Les chambres sont privées. C’est propre, c’est grand. Je recommande."
2392,8257,Le staff fait de son mieux dans un system de €\|<<%].J’ai attendu 12 heures pour qu’ils décident de me garder pour la nuit afin de me …
2393,1493,"Très bon accueil, très rassurant. Ma fille y est née un mois après son ouverture, la veille du transfert des personnels de l'Hôpital Notre-Dame, et tant les praticiens, que les personnels et les matériels ont été extraordinaires."
2394,6400,"Personnels soignants attentifs, efficaces et professionnels. Merci pour tout ce que vous faites!!"
2395,5452,"J'ai accouché deux fois à cet hôpital et je peux dire que c'était génial. Les médecins, les infirmières et les autres personnels sont géniaux, ils sont à l'écoute et très patients. Merci pour tout."
2396,1889,Le doc () bisonette est la meilleur maxillo-faciale elle ne fait pas que m’aider pour mes problèmes de mâchoires elle s’assure de mon bien être elle me sauve la vie littéralement j’ai retrouvé le sourire depuis que je la consulte
2397,6197,En pneumologies j’ai été sauvé 4 fois en 1 ans passer par l’urgence  quelque minutes d’attente et hop sur une civière  brancher à l’oxygène … etc.   Hospitalisé  15 jours à chaque fois  au 19e ses toutes des ANGES  qui travaille à cette hôpital     merci 🫶🙏
2398,2137,"Nous avions un RDV. le 22-09-2022 pour mon conjoint: coronorographie. Nous avons attendu dans une très petite salle remplie de monde. Mais une fois qu'ils nous ont dirigé pour ses soins, les infirmières étaient très courtoises, et …"
2399,3609,Je tiens à remercier le Centre Hospitalier de Montréal pour les soins exceptionnels que j'ai reçus de leur part. Le médecin qui m'a traité a été incroyablement attentionné et compétent. Il a pris le temps de m'expliquer mon diagnostic et …
2400,9323,je ne peux pas dire que Merci beaucoup pour le bon travail que vous avez faite .docteur infermier femme de ménage helper  tou le monde monde .merci beaucoup
2401,6024,"Un hôpital de CONFIANCE !! Vous êtes en très bonne mains. Les personnels de l'hôpital sont très poli, gentil, accueillant, aidant, ils sont à vos écoute à 100%.. Les meilleurs médecins, infirmières, préposé au bénéficiaire, tout personnels …"
2402,4187,Stationnement facilement accessible par la rue St denis. Les 2 premières heures gratuites pour les patients. Les soins donnés sont d'une très grande qualité. Le personnel courtois et les bénévoles sont d'une très grande utilité et toujours disponibles.
2403,2713,Centre hospitalier incroyable des médecins aux préposés rien à dire! Équipe exceptionnelle tout le monde est aux petits soins franchement merci
2404,4811,"Radiologie : service professionnel impeccable, courtois, très humain. la spécialiste et la tech ont pris le temps de m'expliquer les étapes de la procédure. 1 étoile de moins dû à l'oubli d'un employé d'informer pour la partie préparatoire. …"
2405,1075,Une bonne hopital pour les soins et le personnel et médecin superMai là bouf es pas mangeable et beaucoup trop chers
2406,4089,Enfin une hôpital à jours en technologie de pointe borne identification RAMQ  plus besoin de faire la file pour s'enregistre
2407,1068,"C'est un excellent hôpital. Les meilleurs spécialistes s'y trouvent.  Même si certains critiquent négativement cet endroit, c'est un des hôpitaux les plus spécialisés au monde."
2408,7447,"Ma copine a la accoucher laba, quand on est arrivé, on a tellement été bien servis et il ont été super attentionné jusqu'à l'accouchement.. malheureusement quand on a été dans notre chambre, les infirmières on été très ""lourd"" sur le fait …"
2409,1330,MAJ  22-01-2024 Je ne connais pas son nom mais cette agente au département d'endocronologie qui prend les appels est loin d'être la plus vaillante. J'appele pour faire un suivi sur un courriel sans nouvelle que j'ai envoyé le 15/01. Au lieu …
2410,7566,"Opération par dre Jocelyne Martin. Une Chirurgienne d’exception. Humaine, empathique et proactive. De plus tout le personnel du 15e étage était gentil et professionnel."
2411,7772,"Prenne beaucoup soin de leur patient et communique beaucoup avec la famille en directe ou par téléphone, il prenne le temps de tout expliquer qu'est qui ce passe et quest qu'il va ce passer par apres l'opération. Je tien à dire merci à tout l'équipe d'urgence ' chirurgien et les infirmière qui s'occupe des patients."
2412,4317,3 jours à attendre au téléphone entre 58 min et 92 minutes pour un rdv et toujours aucune réponse. Service poche!
2413,1870,Rien a dire service impeccable mon père a fait un AVC le temps quon parte de l'hôpital pierre le gardeur jusqu'au chum il avais deja enlevé les coyeau au cerveau et aujourd'hui il se porte super bien aucune séquelles appart des petite perte de memoire il cherche cest mot un peux
2414,2572,Rendez vous pour un scan pas d'attente et le personnel très gentil
2415,6597,Je suis entrée à l'urgence le 31 décembre et j'y suis restée toute la nuit. Je tiens à remercier tout le personnel soignant pour leur travail et dévouement. Je ne cache pas que l'attente au chum est très très longue et les blocs covid font …
